Source MAC,Destination MAC,Protocol,Port Dst,Size,Time,Access
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:04:37.007863,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58879,68,2024-12-24T01:04:37.024285,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59386,1494,2024-12-24T01:04:37.304587,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59386,1494,2024-12-24T01:04:37.304604,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59391,66,2024-12-24T01:04:38.955932,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.956080,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.956087,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59391,66,2024-12-24T01:04:38.957209,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59391,66,2024-12-24T01:04:38.957213,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59391,66,2024-12-24T01:04:38.957216,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.957284,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.957289,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.957293,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1474,2024-12-24T01:04:38.957297,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59393,1494,2024-12-24T01:04:41.297749,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59393,1494,2024-12-24T01:04:41.297767,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59393,1494,2024-12-24T01:04:41.297775,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59393,1048,2024-12-24T01:04:41.297781,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:04:41.298538,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59393,66,2024-12-24T01:04:41.316385,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-24T01:04:41.342552,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59394,78,2024-12-24T01:04:41.423546,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:04:41.423973,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:04:41.423978,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,105,2024-12-24T01:06:01.254160,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,90,2024-12-24T01:06:01.255033,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:01.257448,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59445,66,2024-12-24T01:06:01.281010,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59445,1494,2024-12-24T01:06:01.281025,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59445,1494,2024-12-24T01:06:01.281030,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:01.281341,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59445,1306,2024-12-24T01:06:01.282121,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59445,1174,2024-12-24T01:06:01.282126,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:01.285632,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59449,66,2024-12-24T01:06:03.505161,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,54,2024-12-24T01:06:03.506007,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,571,2024-12-24T01:06:03.506018,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59448,66,2024-12-24T01:06:03.532114,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59448,1494,2024-12-24T01:06:03.532127,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59448,1494,2024-12-24T01:06:03.532131,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59448,1306,2024-12-24T01:06:03.532136,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:03.532348,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59448,1174,2024-12-24T01:06:03.533241,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:03.533550,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:06:06.344484,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,55183,68,2024-12-24T01:06:06.383703,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,237,2024-12-24T01:06:06.436997,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1494,2024-12-24T01:06:06.437269,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,686,2024-12-24T01:06:06.437281,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,129,2024-12-24T01:06:06.437294,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,97,2024-12-24T01:06:06.437355,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:06:06.485229,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58879,68,2024-12-24T01:06:06.514820,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59452,66,2024-12-24T01:06:06.705761,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59452,1494,2024-12-24T01:06:07.825441,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59452,1494,2024-12-24T01:06:07.825463,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59452,1494,2024-12-24T01:06:07.825472,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59452,968,2024-12-24T01:06:07.825480,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:06:07.825795,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-24T01:06:07.854315,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59454,66,2024-12-24T01:06:07.935998,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,54,2024-12-24T01:06:07.936693,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,571,2024-12-24T01:06:07.936703,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59454,54,2024-12-24T01:06:08.018926,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,98,2024-12-24T01:07:10.071191,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,98,2024-12-24T01:07:10.071399,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,55126,237,2024-12-24T01:07:10.077967,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DNS,57160,156,2024-12-24T01:07:10.079141,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-24T01:07:10.085105,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59469,74,2024-12-24T01:07:10.196127,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:07:10.196896,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:07:10.196904,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59467,66,2024-12-24T01:07:10.197611,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59467,353,2024-12-24T01:07:10.197617,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59491,74,2024-12-24T01:09:20.476628,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:20.477700,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:09:20.477705,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1454,2024-12-24T01:09:20.493339,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,1454,2024-12-24T01:09:20.493348,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,1454,2024-12-24T01:09:20.493349,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,1454,2024-12-24T01:09:20.493350,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1217,2024-12-24T01:09:20.493366,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,603,2024-12-24T01:09:20.493406,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,54533,66,2024-12-24T01:09:20.500945,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59497,1494,2024-12-24T01:09:33.124394,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59497,1376,2024-12-24T01:09:33.124408,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59497,97,2024-12-24T01:09:33.124411,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,54563,66,2024-12-24T01:09:33.124414,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:33.124745,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,54563,165,2024-12-24T01:09:33.136541,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:33.136643,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-24T01:09:33.192327,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59498,78,2024-12-24T01:09:33.274988,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:33.275575,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59499,1366,2024-12-24T01:09:35.404199,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:35.404507,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,50728,538,2024-12-24T01:09:35.488840,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,86,2024-12-24T01:09:35.489246,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,50728,65,2024-12-24T01:09:35.495804,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:09:35.592324,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59501,66,2024-12-24T01:09:35.617049,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59501,1494,2024-12-24T01:09:35.617062,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59501,1494,2024-12-24T01:09:35.617066,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:09:35.617486,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,NBNS,137,92,2024-12-24T01:11:14.051298,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,NBNS,40948,163,2024-12-24T01:11:14.051736,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:11:14.129817,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,61005,67,2024-12-24T01:11:14.155252,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59511,66,2024-12-24T01:11:14.168315,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59511,1494,2024-12-24T01:11:14.222497,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59511,1369,2024-12-24T01:11:14.222514,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59511,97,2024-12-24T01:11:14.222518,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:11:14.223279,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DNS,53,114,2024-12-24T01:11:14.300042,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:11:16.266547,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,83,2024-12-24T01:11:16.266589,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,56069,65,2024-12-24T01:11:16.272555,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59514,353,2024-12-24T01:11:16.290286,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59514,415,2024-12-24T01:11:16.290307,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:11:16.290721,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,97,2024-12-24T01:11:16.291530,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,58879,68,2024-12-24T01:11:16.295750,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59514,97,2024-12-24T01:11:16.306015,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59515,353,2024-12-24T01:11:16.306031,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:27.978659,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.979039,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.979048,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:27.980878,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:27.980892,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.981050,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.981056,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1486,2024-12-24T01:12:27.981060,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.981064,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:27.981068,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924894,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1486,2024-12-24T01:12:29.924898,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924901,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924905,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924908,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924981,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924985,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924987,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924990,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:29.924993,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,1486,2024-12-24T01:12:32.051953,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051957,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051961,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051966,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051970,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051974,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051978,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.051983,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.052005,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:32.052010,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:34.132135,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.132424,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.132431,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:34.133529,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59524,54,2024-12-24T01:12:34.133539,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.133665,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.133671,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.133674,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.133677,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1486,2024-12-24T01:12:34.133680,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59539,66,2024-12-24T01:13:05.072788,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59539,1494,2024-12-24T01:13:05.072804,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59539,1494,2024-12-24T01:13:05.072808,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59539,782,2024-12-24T01:13:05.072811,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:05.073547,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,130,2024-12-24T01:13:05.088416,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1412,2024-12-24T01:13:05.098798,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,1494,2024-12-24T01:13:05.099039,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,686,2024-12-24T01:13:05.099050,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,134,2024-12-24T01:13:05.099063,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,83,2024-12-24T01:13:07.108741,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53198,65,2024-12-24T01:13:07.115715,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59541,66,2024-12-24T01:13:07.146014,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,54,2024-12-24T01:13:07.146115,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59542,74,2024-12-24T01:13:07.229597,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:07.233028,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:13:07.233048,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53198,576,2024-12-24T01:13:07.277282,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,86,2024-12-24T01:13:07.305531,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,391,2024-12-24T01:13:07.306786,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,83,2024-12-24T01:13:09.734296,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53198,538,2024-12-24T01:13:09.747671,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53198,65,2024-12-24T01:13:09.760889,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53755,76,2024-12-24T01:13:09.760907,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53755,683,2024-12-24T01:13:09.760910,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53755,138,2024-12-24T01:13:09.760913,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,89,2024-12-24T01:13:09.761704,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,118,2024-12-24T01:13:09.761872,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53755,76,2024-12-24T01:13:09.763157,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,53755,107,2024-12-24T01:13:09.769400,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59546,66,2024-12-24T01:13:12.092636,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,54859,66,2024-12-24T01:13:12.115611,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,54860,169,2024-12-24T01:13:12.125625,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,54860,128,2024-12-24T01:13:12.125643,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:12.125727,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,71,2024-12-24T01:13:12.461097,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59546,1494,2024-12-24T01:13:12.472156,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59546,1494,2024-12-24T01:13:12.472174,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59546,1494,2024-12-24T01:13:12.472178,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59546,1111,2024-12-24T01:13:12.472183,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,78,2024-12-24T01:13:44.069431,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59558,66,2024-12-24T01:13:44.078971,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59558,66,2024-12-24T01:13:44.080139,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59558,101,2024-12-24T01:13:44.080144,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59559,74,2024-12-24T01:13:44.080148,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59558,66,2024-12-24T01:13:44.080152,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:44.080702,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:44.080708,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:13:44.080712,Trusted
b6:26:be:4e:91:21,ff:ff:ff:ff:ff:ff,DATA,57621,86,2024-12-24T01:13:44.199354,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59189,66,2024-12-24T01:13:45.909884,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59563,78,2024-12-24T01:13:45.974869,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:45.975318,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,583,2024-12-24T01:13:45.975324,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59562,353,2024-12-24T01:13:45.998062,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59562,353,2024-12-24T01:13:45.998080,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TLS,59562,128,2024-12-24T01:13:45.998085,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TCP,443,66,2024-12-24T01:13:45.998338,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,TLS,443,97,2024-12-24T01:13:45.998427,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,TCP,59562,66,2024-12-24T01:13:46.003668,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,61173,76,2024-12-24T01:14:14.513066,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,52053,241,2024-12-24T01:14:14.583721,Trusted
1c:5f:2b:ff:34:5c,b6:26:be:4e:91:21,DATA,52053,63,2024-12-24T01:14:14.583741,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,79,2024-12-24T01:14:14.584061,Trusted
b6:26:be:4e:91:21,1c:5f:2b:ff:34:5c,DATA,443,75,2024-12-24T01:14:14.584100,Trusted
